timestamp,batch_id,temp_c,pH,conductivity,qc_pass,reagent_lot,ingest_time
2025-10-18 16:14:11.198851,BATCH_100,37.13169014394728,7.228542773664376,5.171008442134332,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:15:11.198851,BATCH_100,36.90704272772639,7.1601893671014905,5.2692664546941606,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:16:11.198851,BATCH_100,37.084141820827284,7.201428763095848,5.25098331569789,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:17:11.198851,BATCH_100,36.94172658833079,7.187985667144809,5.161776952589487,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:18:11.198851,BATCH_100,37.266004005571915,7.234458362685755,5.142970715614772,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:19:11.198851,BATCH_100,36.954717676929455,7.191877627369334,5.2892086726210135,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:20:11.198851,BATCH_100,36.97585556177126,7.208543413227461,5.136862725885987,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:21:11.198851,BATCH_100,37.13577575996175,7.255547771424789,5.259890324131603,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:22:11.198851,BATCH_100,37.139450101558786,7.2050146358573,5.150061729719666,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:23:11.198851,BATCH_100,37.27873917285953,7.1977944013959565,5.234025468780385,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:24:11.198851,BATCH_100,37.285559276285646,7.2196123053367005,5.13336449471402,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:25:11.198851,BATCH_100,37.06478948248841,7.252863773922616,5.230547339285798,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:26:11.198851,BATCH_100,37.30279718917118,7.223723430184696,5.250476652674929,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:27:11.198851,BATCH_100,37.07652691454658,7.2308624849849314,5.194714283708206,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:28:11.198851,BATCH_100,37.10722896381785,7.221778414943991,5.161268980041533,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:29:11.198851,BATCH_100,37.182128573565606,7.212371271759774,5.250190537353145,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:30:11.198851,BATCH_100,37.091918769186,7.245109430628474,5.156268861243237,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:31:11.198851,BATCH_100,37.207135100379205,7.216285982395148,5.197988086363462,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:32:11.198851,BATCH_100,37.206502015686844,7.199332636525686,5.203052548164745,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:33:11.198851,BATCH_100,37.15425943979612,7.238590197530125,5.236559008092561,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:34:11.198851,BATCH_100,37.13146034129075,7.225460613141449,5.238395167076372,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:35:11.198851,BATCH_100,37.219216230098695,7.174151647419025,5.192913315293092,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:36:11.198851,BATCH_100,37.04197021643044,7.2089949964573075,5.138389918622639,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:37:11.198851,BATCH_100,37.089160447986295,7.208138742768836,5.192013840328641,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:38:11.198851,BATCH_100,37.26123311804948,7.18855460836049,5.308284016862839,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:39:11.198851,BATCH_100,37.231501522932675,7.220742394408241,5.257937884854325,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:40:11.198851,BATCH_100,36.92504290275594,7.264160818260626,5.201478768176774,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:41:11.198851,BATCH_100,37.36798292480908,7.18373117860807,5.22490522352142,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:42:11.198851,BATCH_100,37.15938057174833,7.196497761836276,5.210445495726938,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:43:11.198851,BATCH_100,37.33828418633743,7.230302802472703,5.2004652236383775,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:44:11.198851,BATCH_100,36.93903116172302,7.226572327007121,5.211112003123885,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:45:11.198851,BATCH_100,37.22079295920312,7.261409157139588,5.162924278252808,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:46:11.198851,BATCH_100,37.218004797313434,7.241750583030166,5.246333113078193,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:47:11.198851,BATCH_100,37.2116519950698,7.225872812504936,5.221927937045117,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:48:11.198851,BATCH_100,37.16715006675395,7.201685880909153,5.183635453384059,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:49:11.198851,BATCH_100,37.18580564473374,7.215344199828425,5.278588800066174,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:50:11.198851,BATCH_100,37.23819283105583,7.228831323900718,5.169003105050493,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:51:11.198851,BATCH_100,37.1595568067027,7.224137650275253,5.210458514477688,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:52:11.198851,BATCH_100,37.145299130376216,7.2260079188634645,5.179955447699506,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:53:11.198851,BATCH_100,37.223262622282384,7.214048169408503,5.2618993263902745,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:54:11.198851,BATCH_100,37.16853959693873,7.226306522745507,5.191795880789857,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:55:11.198851,BATCH_100,37.20191094234933,7.1875218153231,5.226075766602733,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:56:11.198851,BATCH_100,37.33738244667842,7.22596125070419,5.251268546537001,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:57:11.198851,BATCH_100,37.141912256009824,7.247911992013414,5.203037223657702,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:58:11.198851,BATCH_100,37.13951173291757,7.206553908460424,5.135307115791308,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 16:59:11.198851,BATCH_100,37.22231441153443,7.208483401313675,5.209775271363213,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:00:11.198851,BATCH_100,37.22126630928539,7.201559438039575,5.202123461264025,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:01:11.198851,BATCH_100,37.10959080622823,7.211627361795539,5.093256663446085,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:02:11.198851,BATCH_100,37.10454997252711,7.271405116712537,5.199522720202387,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:03:11.198851,BATCH_100,37.216234402491395,7.271925402143139,5.158880911565843,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:04:11.198851,BATCH_100,37.24798635012323,7.277884196781988,5.177436720659559,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:05:11.198851,BATCH_100,37.292551848741155,7.212264213470509,5.271414878001531,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:06:11.198851,BATCH_100,37.10880827437888,7.249462321791725,5.172603400403032,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:07:11.198851,BATCH_100,37.098690838786155,7.2377692964588975,5.247487485649399,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:08:11.198851,BATCH_100,37.138914313584955,7.24075733905906,5.155564575746495,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:09:11.198851,BATCH_100,37.314645927828245,7.223559881156169,5.1715470476955065,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:10:11.198851,BATCH_100,37.03127534331671,7.252571194525969,5.216362119419044,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:11:11.198851,BATCH_100,37.181879776856874,7.205592622374709,5.217401482018427,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:12:11.198851,BATCH_100,37.26683925914714,7.211090037955749,5.202252860984917,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:13:11.198851,BATCH_100,37.20157724235924,7.2585707318316635,5.226855306749135,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:14:11.198851,BATCH_100,37.29319860286497,7.206687390406299,5.166431714869795,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:15:11.198851,BATCH_100,37.33334938396914,7.234809921614127,5.095849534589436,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:16:11.198851,BATCH_100,37.06752909860218,7.263271083632287,5.209890908252793,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:17:11.198851,BATCH_100,37.11639996633243,7.249723873647836,5.211071274954189,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:18:11.198851,BATCH_100,36.99768903725423,7.254683076387228,5.222507512878856,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:19:11.198851,BATCH_100,37.008029255430195,7.246586759379091,5.220869694687465,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:20:11.198851,BATCH_100,37.20548149695999,7.231498279704726,5.199705019417565,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:21:11.198851,BATCH_100,37.219998392381186,7.257234271390442,5.169333437963796,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:22:11.198851,BATCH_100,37.12859681479357,7.223856083445786,5.117498994345037,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:23:11.198851,BATCH_100,37.1230497432933,7.242499251947219,5.239692246391606,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:24:11.198851,BATCH_100,37.368620973860864,7.238759648093271,5.140383472488831,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:25:11.198851,BATCH_100,37.1484431004767,7.270985831034798,5.223031450039264,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:26:11.198851,BATCH_100,37.05159144281193,7.202983054968294,5.162798050675086,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:27:11.198851,BATCH_100,37.24375201450166,7.196923952364888,5.207570007796443,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:28:11.198851,BATCH_100,37.232983519728826,7.232796689324465,5.223295522456339,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:29:11.198851,BATCH_100,37.399157677596534,7.230454478466874,5.148273110986132,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:30:11.198851,BATCH_100,37.23375429210235,7.2358793585184005,5.202964929065641,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:31:11.198851,BATCH_100,37.10754252120118,7.2299780175161725,5.30373329727066,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:32:11.198851,BATCH_100,37.30283331559695,7.235832815965821,5.205500179028571,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:33:11.198851,BATCH_100,37.19475374186974,7.2459912671119655,5.2186474500090565,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:34:11.198851,BATCH_100,37.166254232304894,7.249020600674801,5.153735542800536,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:35:11.198851,BATCH_100,37.22832783175057,7.237392277762135,5.2008093295618565,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:36:11.198851,BATCH_100,37.16758221649117,7.231633744485673,5.271130470936119,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:37:11.198851,BATCH_100,37.118648105262075,7.2669585021607785,5.195861356595593,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:38:11.198851,BATCH_100,37.172915949680466,7.260557505631473,5.199469708429669,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:39:11.198851,BATCH_100,37.14718218997132,7.228865233447878,5.292452371372826,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:40:11.198851,BATCH_100,37.25759755468499,7.197289707555599,5.226224826052665,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:41:11.198851,BATCH_100,37.28563871238658,7.22684458187047,5.20461266582348,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:42:11.198851,BATCH_100,37.25597671586622,7.242780748717968,5.149409083409434,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:43:11.198851,BATCH_100,37.07242027537969,7.249120173308576,5.160443009453618,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:44:11.198851,BATCH_100,37.22975820699708,7.253456227450857,5.28385709895491,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:45:11.198851,BATCH_100,37.09370052489917,7.255053759992675,5.1396341790411295,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:46:11.198851,BATCH_100,37.16039030724631,7.221863746430493,5.153736012111237,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:47:11.198851,BATCH_100,37.17018190088485,7.289110432864398,5.232314544283527,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:48:11.198851,BATCH_100,37.28586259947539,7.2244832776298145,5.199920073536844,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:49:11.198851,BATCH_100,37.39978345759806,7.223457068972255,5.21416364430039,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:50:11.198851,BATCH_100,37.260862410437255,7.266643965317615,5.228844299023324,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:51:11.198851,BATCH_100,37.28600873213815,7.247657982555224,5.138066423537499,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:52:11.198851,BATCH_100,37.246871411020486,7.280742204800622,5.160004077215028,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:53:11.198851,BATCH_100,37.32256395670588,7.252463038735794,5.159279230488433,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:54:11.198851,BATCH_100,37.23114804107813,7.254456033038183,5.220812533308954,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:55:11.198851,BATCH_100,37.30885481833983,7.249004415973229,5.244565445478113,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:56:11.198851,BATCH_100,37.171791510806244,7.232564285035745,5.16238918841433,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:57:11.198851,BATCH_100,37.22818187584293,7.261809309980406,5.216218371088413,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:58:11.198851,BATCH_100,37.18459899076615,7.257772811622314,5.226689544663699,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 17:59:11.198851,BATCH_100,37.185413909994985,7.245999627486859,5.096747603001089,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:00:11.198851,BATCH_100,37.27889760477271,7.253228572759075,5.170765496983498,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:01:11.198851,BATCH_100,37.31780280831622,7.2401851109556405,5.134617792184696,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:02:11.198851,BATCH_100,37.26950912773694,7.278247425686742,5.23975400104012,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:03:11.198851,BATCH_100,37.474055743035976,7.260685838585952,5.251274840626657,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:04:11.198851,BATCH_100,37.344948573776904,7.254336219820028,5.203135068621587,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:05:11.198851,BATCH_100,37.28442281130114,7.234290959631579,5.249620164362328,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:06:11.198851,BATCH_100,37.331197142876334,7.247036555448087,5.170048574903431,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:07:11.198851,BATCH_100,37.38429448465298,7.231342015616676,5.27427338982885,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:08:11.198851,BATCH_100,37.291918104321816,7.248220936749539,5.238316696547786,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:09:11.198851,BATCH_100,37.221235529146924,7.221162907907774,5.0989379267944415,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:10:11.198851,BATCH_100,37.31649146143735,7.233743894587939,5.256971719853554,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:11:11.198851,BATCH_100,37.32779073511135,7.249477891746873,5.179721674294696,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:12:11.198851,BATCH_100,37.50307585503656,7.247394297664602,5.177369921006822,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:13:11.198851,BATCH_100,37.35672377987682,7.274008449888155,5.203686681996676,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:14:11.198851,BATCH_100,37.29272607609767,7.261056881785665,5.133327939336223,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:15:11.198851,BATCH_100,37.31856770115069,7.2594595138395155,5.141097655671474,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:16:11.198851,BATCH_100,37.15380516032462,7.258518500103356,5.13646610731939,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:17:11.198851,BATCH_100,37.27947906832001,7.235524291217067,5.106114916373984,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:18:11.198851,BATCH_100,37.223857273047656,7.2298185595549755,5.1843142715286055,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:19:11.198851,BATCH_100,37.338631564362984,7.267645630188346,5.228829380931492,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:20:11.198851,BATCH_100,37.195153245618265,7.251401067868741,5.261411177338329,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:21:11.198851,BATCH_100,37.502326548686845,7.241337118889551,5.189706306511997,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:22:11.198851,BATCH_100,37.27722572691777,7.240659025202339,5.2427630407878585,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:23:11.198851,BATCH_100,37.47070662678358,7.276319025475516,5.113687023971507,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:24:11.198851,BATCH_100,37.46472401607242,7.236958554716703,5.134197491155573,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:25:11.198851,BATCH_100,37.363853878749595,7.253596529676019,5.2154003735030035,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:26:11.198851,BATCH_100,37.33074782879022,7.259856170586445,5.159401149943658,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:27:11.198851,BATCH_100,37.53731342609433,7.245571867750863,5.092811498877605,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:28:11.198851,BATCH_100,37.37303599734689,7.288964652844779,5.284941779930368,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:29:11.198851,BATCH_100,37.27971368741047,7.265203875642987,5.144401820321592,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:30:11.198851,BATCH_100,37.35606471509133,7.235584554081213,5.172636502354608,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:31:11.198851,BATCH_100,37.227536507568914,7.259038394366585,5.213296788249544,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:32:11.198851,BATCH_100,37.30938433787051,7.245787781011783,5.221904488331198,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:33:11.198851,BATCH_100,37.41101481729051,7.278526755159971,5.160919777022725,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:34:11.198851,BATCH_100,37.53703728524713,7.226325288657667,5.14601786663819,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:35:11.198851,BATCH_100,37.55847863045501,7.255578699347227,5.208776634610423,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:36:11.198851,BATCH_100,37.47920958186178,7.238854633539939,5.114444347871699,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:37:11.198851,BATCH_100,37.27493537102391,7.258785721263331,5.1742491764197505,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:38:11.198851,BATCH_100,37.29972707120128,7.216914191127949,5.183662953206202,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:39:11.198851,BATCH_100,37.46710309104307,7.246973041415586,5.13487626069018,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:40:11.198851,BATCH_100,37.48611607822507,7.230575458095057,5.115276658827626,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:41:11.198851,BATCH_100,37.51001895225246,7.238226058644567,5.225386098571506,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:42:11.198851,BATCH_100,37.2691086582239,7.281969781858136,5.095224028364425,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:43:11.198851,BATCH_100,37.37411517306756,7.239926643602272,5.1728981506626655,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:44:11.198851,BATCH_100,37.25791599466935,7.237763499329287,5.153783249303527,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:45:11.198851,BATCH_100,37.44954762368222,7.215322403109366,5.249516129329356,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:46:11.198851,BATCH_100,37.323004242729084,7.2620566999357195,5.11875764995305,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:47:11.198851,BATCH_100,37.48339035104311,7.259644389624094,5.191791785185237,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:48:11.198851,BATCH_100,37.4910928876387,7.254077644659387,5.278348386305579,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:49:11.198851,BATCH_100,37.421413875894984,7.239288959198631,5.162482497419566,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:50:11.198851,BATCH_100,37.32761138086076,7.258362757494273,5.197701120106164,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:51:11.198851,BATCH_100,37.40789475510672,7.224054234025331,5.1568943515551915,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:52:11.198851,BATCH_100,37.468770997042235,7.236277888141788,5.206154346664807,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:53:11.198851,BATCH_100,37.2885965990905,7.239092054214136,5.158546265785452,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:54:11.198851,BATCH_100,37.325384377680955,7.2168291355245895,5.249034364219575,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:55:11.198851,BATCH_100,37.25452783076184,7.253535626161683,5.210659671559187,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:56:11.198851,BATCH_100,37.29869107333881,7.27885726584518,5.275207317775511,1,LOT-1003,2025-10-20 15:46:11.263940
2025-10-18 18:57:11.198851,BATCH_100,37.37696997772961,7.227004557223253,5.221104191764951,1,LOT-1003,2025-10-20 15:46:11.263940
