timestamp,batch_id,temp_c,pH,conductivity,qc_pass,reagent_lot,ingest_time,date
2025-10-18 15:34:04.235638,BATCH_100,37.196839790086734,7.23347013120935,5.185355838356812,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:35:04.235638,BATCH_100,37.30241962034391,7.218328347966302,5.2546598713480845,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:36:04.235638,BATCH_100,37.27584201195083,7.25748692278655,5.085848628356728,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:37:04.235638,BATCH_100,37.17515665604611,7.26568987955339,5.214851628038662,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:38:04.235638,BATCH_100,36.95300138328434,7.214212965325087,5.205256292728758,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:39:04.235638,BATCH_100,37.114061777154696,7.275446592303132,5.13226016168516,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:40:04.235638,BATCH_100,37.236777778886655,7.2226655051782105,5.131530764024803,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:41:04.235638,BATCH_100,37.3447791115485,7.244988785769656,5.1500140467751745,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:42:04.235638,BATCH_100,37.3059710151002,7.264519959875127,5.152794484837127,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:43:04.235638,BATCH_100,37.086840145807464,7.227457524928972,5.169540868100693,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:44:04.235638,BATCH_100,37.26938265814065,7.2621951967577605,5.282596515700503,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:45:04.235638,BATCH_100,37.13233543053347,7.249102988796007,5.185338760047324,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:46:04.235638,BATCH_100,37.46190317510722,7.247873566045259,5.19275468077321,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:47:04.235638,BATCH_100,37.155827257164724,7.263876469618818,5.222985057283073,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:48:04.235638,BATCH_100,37.18209342183266,7.232632232066487,5.116751286662918,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:49:04.235638,BATCH_100,37.34705758025835,7.263176881760565,5.19562360703262,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:50:04.235638,BATCH_100,37.35568939998823,7.283890985387086,5.167611214249295,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:51:04.235638,BATCH_100,37.49984733168719,7.254528596464886,5.098953572350399,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:52:04.235638,BATCH_100,37.51144556968907,7.224802632636603,5.183526075017939,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:53:04.235638,BATCH_100,37.29536110475862,7.270083618282884,5.16122300513454,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:54:04.235638,BATCH_100,37.537959283562174,7.250733423994025,5.208857094718386,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:55:04.235638,BATCH_100,37.31618260276421,7.234942457776132,5.227649475278447,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:56:04.235638,BATCH_100,37.35127937613904,7.240928700069455,5.274585736458861,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:57:04.235638,BATCH_100,37.43047287957865,7.263299186878224,5.13730979854262,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:58:04.235638,BATCH_100,37.344454209142654,7.287675419276176,5.186113499760608,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 15:59:04.235638,BATCH_100,37.463757017148744,7.265836716096708,5.307042200075218,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:00:04.235638,BATCH_100,37.46710388730252,7.269963110564128,5.115935874397827,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:01:04.235638,BATCH_100,37.418732912583934,7.260908870778067,5.188968189584019,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:02:04.235638,BATCH_100,37.399695263570386,7.234913046423922,5.085922198894934,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:03:04.235638,BATCH_100,37.491100686446394,7.229277447699042,5.166366582765553,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:04:04.235638,BATCH_100,37.31739056249314,7.282285491890309,5.196534193851308,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:05:04.235638,BATCH_100,37.36800134583657,7.232486129724193,5.235330809926682,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:06:04.235638,BATCH_100,37.54337757207034,7.247653782396387,5.222220441455525,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:07:04.235638,BATCH_100,37.51683091622123,7.2517516830431,5.114359327329653,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:08:04.235638,BATCH_100,37.213437034034804,7.258184499268622,5.246267347608853,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:09:04.235638,BATCH_100,37.659320045834214,7.238958954432616,5.210305330234078,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:10:04.235638,BATCH_100,37.45353742520188,7.23851245876167,5.135196867907707,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:11:04.235638,BATCH_100,37.63513604419388,7.277293010998684,5.228358680514136,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:12:04.235638,BATCH_100,37.23845186407698,7.26330686914491,5.18305108228606,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:13:04.235638,BATCH_100,37.52265495354687,7.244664034638561,5.234002946024922,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:14:04.235638,BATCH_100,37.52217917825205,7.243129490831249,5.250430505671849,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:15:04.235638,BATCH_100,37.51800854446195,7.228604902564588,5.158405983772505,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:16:04.235638,BATCH_100,37.47555729426576,7.226239694018801,5.0968131195431505,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:17:04.235638,BATCH_100,37.496130828793596,7.238636793599595,5.137169024092543,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:18:04.235638,BATCH_100,37.55030206019732,7.251143220194333,5.246123537453029,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:19:04.235638,BATCH_100,37.473315021283234,7.227643682622655,5.105277369356656,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:20:04.235638,BATCH_100,37.46057016465841,7.231994518947418,5.168634024085325,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:21:04.235638,BATCH_100,37.53990924686537,7.242244168106098,5.186519646528479,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:22:04.235638,BATCH_100,37.486423561526415,7.253703696502347,5.179460921779486,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:23:04.235638,BATCH_100,37.52089301884242,7.204184296973158,5.149198328913549,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:24:04.235638,BATCH_100,37.65732247257712,7.245392720224929,5.225342449326461,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:25:04.235638,BATCH_100,37.46266917811383,7.265727736995024,5.087890903920253,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:26:04.235638,BATCH_100,37.46094365130999,7.257896071336633,5.2467912188093155,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:27:04.235638,BATCH_100,37.54427862383617,7.249041484270333,5.18834954678774,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:28:04.235638,BATCH_100,37.54361935516648,7.2241257018662886,5.187966944182467,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:29:04.235638,BATCH_100,37.43218851216234,7.223518832187225,5.074144615736127,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:30:04.235638,BATCH_100,37.427247496775664,7.1793100426727765,5.296274166969758,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:31:04.235638,BATCH_100,37.53888628030349,7.213829149413697,5.0919887914901825,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:32:04.235638,BATCH_100,37.5704465391374,7.230031293775462,5.123629268683339,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:33:04.235638,BATCH_100,37.61467377457524,7.191094073572599,5.151953920273702,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:34:04.235638,BATCH_100,37.430444876393864,7.222749620071805,5.221620995884241,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:35:04.235638,BATCH_100,37.419694616010055,7.214915532149933,5.24759034089205,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:36:04.235638,BATCH_100,37.45913737078272,7.21802892460688,5.134350700245876,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:37:04.235638,BATCH_100,37.63394002170341,7.237895387021803,5.1241686984614265,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:38:04.235638,BATCH_100,37.34949192883079,7.197998502078256,5.117606374140657,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:39:04.235638,BATCH_100,37.49887005365223,7.220225247513837,5.103499535935102,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:40:04.235638,BATCH_100,37.58245421805915,7.1772322388479655,5.200865200254643,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:41:04.235638,BATCH_100,37.51566771200341,7.196296527080043,5.181727139727759,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:42:04.235638,BATCH_100,37.60561529628488,7.189197761454981,5.153439574070871,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:43:04.235638,BATCH_100,37.64394294533081,7.179212040216977,5.137862548395256,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:44:04.235638,BATCH_100,37.376150149920505,7.186105384564688,5.139868344527977,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:45:04.235638,BATCH_100,37.422899154215585,7.200059151412675,5.047563061070377,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:46:04.235638,BATCH_100,37.30191707965143,7.185323177204578,5.156560543139421,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:47:04.235638,BATCH_100,37.30983698836874,7.21863107155333,5.072826574372484,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:48:04.235638,BATCH_100,37.5047199212571,7.152480750491362,5.174546399355217,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:49:04.235638,BATCH_100,37.51651872031642,7.181158186841749,5.1428364377913,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:50:04.235638,BATCH_100,37.422250516727445,7.2030914941219315,5.065461201099821,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:51:04.235638,BATCH_100,37.41368859421791,7.201128641314151,5.0791549802615545,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:52:04.235638,BATCH_100,37.65609709986812,7.200908604679711,5.084756537543491,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:53:04.235638,BATCH_100,37.43260902513009,7.17612864699465,5.092476281639298,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:54:04.235638,BATCH_100,37.3323001334075,7.202680755245272,5.216171084460527,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:55:04.235638,BATCH_100,37.520856928203976,7.181326956670634,5.083595414690177,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:56:04.235638,BATCH_100,37.50633864956798,7.187376846757126,5.081784485551048,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:57:04.235638,BATCH_100,37.66861759831186,7.162949731649475,5.147028712065626,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:58:04.235638,BATCH_100,37.499174205819,7.187173377032222,5.111809389442387,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 16:59:04.235638,BATCH_100,37.36877830292542,7.147722829565841,5.138131572779916,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:00:04.235638,BATCH_100,37.5597415585163,7.1633558476854065,5.102195786375094,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:01:04.235638,BATCH_100,37.447191802444046,7.189907762084983,5.105712334774033,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:02:04.235638,BATCH_100,37.41408027513456,7.168412896444111,5.137191782883601,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:03:04.235638,BATCH_100,37.471400874208115,7.156983163835135,5.140101798170563,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:04:04.235638,BATCH_100,37.405762173102495,7.181538079155812,5.113336301146332,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:05:04.235638,BATCH_100,37.35179583182385,7.13762809344607,5.131985507573457,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:06:04.235638,BATCH_100,37.40089328710001,7.1810695645500395,5.162990430391149,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:07:04.235638,BATCH_100,37.369852007815645,7.2003650159594095,5.0925294205260165,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:08:04.235638,BATCH_100,37.47482379442563,7.171076731751536,5.149448773379844,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:09:04.235638,BATCH_100,37.49728643032691,7.207407036717168,5.1548492276527575,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:10:04.235638,BATCH_100,37.461912125738124,7.181571419952373,5.119217448445329,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:11:04.235638,BATCH_100,37.27251079059656,7.139208520810027,5.125054663153587,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:12:04.235638,BATCH_100,37.42387248255014,7.166956535507259,5.094736377022563,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:13:04.235638,BATCH_100,37.281708498884264,7.150344561551351,5.137247814686982,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:14:04.235638,BATCH_100,37.34216324200852,7.20111741808108,5.091604675271853,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:15:04.235638,BATCH_100,37.34559242376818,7.129694896148827,5.141765297526865,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:16:04.235638,BATCH_100,37.45478474316519,7.159685664612262,5.04454060749517,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:17:04.235638,BATCH_100,37.562092700043664,7.128616800298754,5.1147729671865845,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:18:04.235638,BATCH_100,37.41643571434268,7.162787434154753,5.184219872666862,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:19:04.235638,BATCH_100,37.43472458400874,7.181816196716036,5.068357016407913,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:20:04.235638,BATCH_100,37.38860985975349,7.163552980664343,5.185588289349667,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:21:04.235638,BATCH_100,37.45720665171314,7.165434671658589,4.998558709349288,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:22:04.235638,BATCH_100,37.35857826992924,7.152866459481312,5.112721084564387,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:23:04.235638,BATCH_100,37.42895754391412,7.137493495173623,5.013001945956249,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:24:04.235638,BATCH_100,37.28445340794228,7.189002993419715,5.0527693940758915,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:25:04.235638,BATCH_100,37.33329136747424,7.16756939111712,5.111743714656363,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:26:04.235638,BATCH_100,37.282046283532146,7.147691817356761,5.097825014651512,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:27:04.235638,BATCH_100,37.27509102931605,7.149150019537241,5.081323303134504,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:28:04.235638,BATCH_100,37.3606984293788,7.146515626538989,5.118625673484605,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:29:04.235638,BATCH_100,37.391623104218354,7.169604191376288,5.081810696061438,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:30:04.235638,BATCH_100,37.33524658163111,7.131500040887943,5.119594704883739,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:31:04.235638,BATCH_100,37.531609995129266,7.158096006275941,5.029387001143149,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:32:04.235638,BATCH_100,37.394221250025765,7.151956904178182,5.1078718561902265,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:33:04.235638,BATCH_100,37.32531755505185,7.1404031078284325,4.969327451847025,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:34:04.235638,BATCH_100,37.36361964589805,7.155831746930451,4.985301203817225,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:35:04.235638,BATCH_100,37.408152517553724,7.168142253651173,5.084864079497951,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:36:04.235638,BATCH_100,37.307121546338145,7.1880639480367226,5.072711226167429,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:37:04.235638,BATCH_100,37.22769639729813,7.1298401483259095,5.072954183227513,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:38:04.235638,BATCH_100,37.314123939035234,7.1486524752864655,5.017422556385983,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:39:04.235638,BATCH_100,37.31651119961674,7.164895838826138,5.07970255472821,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:40:04.235638,BATCH_100,37.48280290525417,7.151344568604008,5.052964221684485,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:41:04.235638,BATCH_100,37.32737826247996,7.1394750519296375,5.071605166728797,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:42:04.235638,BATCH_100,37.25423111147472,7.197680784562603,5.103819727858028,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:43:04.235638,BATCH_100,37.27084870856542,7.14439021611587,5.0325790939037836,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:44:04.235638,BATCH_100,37.096789882382545,7.135894673908495,5.05408963528197,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:45:04.235638,BATCH_100,37.21309759473336,7.1586156675030646,5.028679947379331,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:46:04.235638,BATCH_100,37.148042063691605,7.166704903638903,5.121326415602311,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:47:04.235638,BATCH_100,37.25331747161601,7.1148038413376655,5.057809582499767,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:48:04.235638,BATCH_100,37.100277535979885,7.156315040880732,4.960904610536716,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:49:04.235638,BATCH_100,37.397828923665976,7.167624184314745,5.072365560000109,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:50:04.235638,BATCH_100,37.16304834318533,7.15622446540221,4.987695107883298,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:51:04.235638,BATCH_100,37.346794115583144,7.158648501849033,5.072096634315408,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:52:04.235638,BATCH_100,37.33102350188292,7.182407674739498,5.074921238914249,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:53:04.235638,BATCH_100,37.220314997194386,7.16809034380934,4.97510282967451,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:54:04.235638,BATCH_100,37.1773227437869,7.159362860148945,5.062345659759785,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:55:04.235638,BATCH_100,37.373956846240134,7.178179543756614,5.062655489281499,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:56:04.235638,BATCH_100,37.19970519153456,7.1606517978350785,5.027474006263543,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:57:04.235638,BATCH_100,37.09636849966978,7.160455460606046,5.007483052917755,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:58:04.235638,BATCH_100,37.16266757865172,7.1440815684855385,5.015824821116269,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 17:59:04.235638,BATCH_100,37.02405245813887,7.16663865844811,4.988807941158464,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 18:00:04.235638,BATCH_100,37.09578102612963,7.215851306896633,5.067808843977341,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 18:01:04.235638,BATCH_100,37.18726252059035,7.175125474101739,5.093105232752982,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 18:02:04.235638,BATCH_100,37.30310891851726,7.217066750306713,4.9816456034838295,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 18:03:04.235638,BATCH_100,37.31434975631086,7.172961674351503,5.030186473855553,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 18:04:04.235638,BATCH_100,37.22485841991122,7.174376634409782,5.07872305351596,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 18:05:04.235638,BATCH_100,37.01034280636957,7.199830505757741,4.9881534281466,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 18:06:04.235638,BATCH_100,37.02487666213615,7.183349933424948,4.936392403998874,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 18:07:04.235638,BATCH_100,37.18198107593676,7.209922428756836,4.955377059252397,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
2025-10-18 18:08:04.235638,BATCH_100,37.190711381598774,7.20553417449152,4.992966965458068,1,LOT-1006,2025-10-20 15:14:04.239760,2025-10-18
